molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL4750529,CCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,CCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,5.6,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(NCc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL2448696,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc3c(c2)CCNC3)c1,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc3c(c2)CCNC3)c1,5.385,Active,IC50,Leishmania infantum,L_infantum,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccc2c(c1)CCNC2,CHEMBL2448780,DNDI: Leish (macro) in Vitro
CHEMBL2448695,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)CN(C)C2CCN(C)CC2)c(Cl)c1,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)CN(C)C2CCN(C)CC2)c(Cl)c1.Cl,4.785,Inactive,IC50,Leishmania infantum,L_infantum,O=C(CNC1CCNCC1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,CHEMBL2448780,DNDI: Leish (macro) in Vitro
CHEMBL3291249,CCS(=O)(=O)N1CCN(c2ccc(NC(=O)OC(Cn3ccnc3)c3ccc(F)cc3)cc2)CC1,CCS(=O)(=O)N1CCN(c2ccc(NC(=O)OC(Cn3ccnc3)c3ccc(F)cc3)cc2)CC1,4.42,Inactive,IC50,Leishmania infantum,L_infantum,O=C(Nc1ccc(N2CCNCC2)cc1)OC(Cn1ccnc1)c1ccccc1,CHEMBL3783535,Antiparasitic activity against amastigote stage of Leishmania infantum MHOM/MA-BE/67 infected in mouse peritoneal macrophages after 5 days by Giemsa staining based microscopic analysis
CHEMBL5564538,CN(C)CCNc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cn1,CN(C)CCNc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cn1,4.45,Inactive,IC50,Leishmania infantum,L_infantum,O=C(c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5575477,CN(C)CCOc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,CN(C)CCOc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,6.05,Active,IC50,Leishmania infantum,L_infantum,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5575852,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,5.21,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5575145,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)cc1,4.26,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5571950,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,4.2,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5569638,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3Br)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3Br)CC2)cc1,4.36,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
