molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL3431323,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1.O=C(O)C(F)(F)F,4.8,Inactive,IC50,Leishmania donovani,L_donovani,O=C(c1ccccc1)N1CCN(Cc2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL3431325,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C)c4)CC3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C)c4)CC3)cc2)cc1.O=C(O)C(F)(F)F,4.45,Inactive,IC50,Leishmania donovani,L_donovani,O=C(c1ccccc1)N1CCN(Cc2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL5641528,Cc1ccc(S(=O)(=O)Nc2ccccc2Sc2ncnc3c(C)csc23)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2Sc2ncnc3c(C)csc23)cc1,4.49,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1Sc1ncnc2ccsc12)c1ccccc1,CHEMBL5634231,Antileishmanial activity against Leishmania donovani promastigote assessed as reduction in parasite growth measured after 72 hrs
CHEMBL269225,Cc1ccc(S(=O)(=O)Nc2nc3[nH]c(-c4ccccc4)cc(=O)n3n2)cc1,Cc1ccc(S(=O)(=O)Nc2nc3nc(-c4ccccc4)cc(O)n3n2)cc1,5.7,Active,IC50,Leishmania donovani,L_donovani,O=c1cc(-c2ccccc2)[nH]c2nc(NS(=O)(=O)c3ccccc3)nn12,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL11836,Cc1ccc(S(=O)(=O)Nc2nc3nc(C)cc(C)n3n2)cc1,Cc1ccc(S(=O)(=O)Nc2nc3nc(C)cc(C)n3n2)cc1,5.82,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1nc2ncccn2n1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL4532721,Cc1ccc([Te]Cc2ccc(S(N)(=O)=O)cc2)cc1,Cc1ccc([Te]Cc2ccc(S(N)(=O)=O)cc2)cc1,5.46,Active,IC50,Leishmania donovani,L_donovani,c1ccc(C[Te]c2ccccc2)cc1,CHEMBL4345530,Antileishmanial activity against Leishmania donovani axenic amastigotes assessed as reduction in parasite growth measured after 24 hrs by propidium iodide staining based flow cytometric method
CHEMBL11835,Cc1ccc2nc(NS(=O)(=O)c3ccc(N)cc3)oc2c1,Cc1ccc2nc(NS(=O)(=O)c3ccc(N)cc3)oc2c1,4.81,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1nc2ccccc2o1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL4453472,Cc1cccc(C)c1[Te]Cc1ccc(S(N)(=O)=O)cc1,Cc1cccc(C)c1[Te]Cc1ccc(S(N)(=O)=O)cc1,5.65,Active,IC50,Leishmania donovani,L_donovani,c1ccc(C[Te]c2ccccc2)cc1,CHEMBL4345530,Antileishmanial activity against Leishmania donovani axenic amastigotes assessed as reduction in parasite growth measured after 24 hrs by propidium iodide staining based flow cytometric method
CHEMBL3431201,Cc1cccc(NS(=O)(=O)c2cnc3sc(C)cn3c2=O)c1,Cc1cccc(NS(=O)(=O)c2cnc3sc(C)cn3c2=O)c1,5.3,Active,IC50,Leishmania donovani,L_donovani,O=c1c(S(=O)(=O)Nc2ccccc2)cnc2sccn12,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL3431160,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC(C)C3C)c(=O)c2c1,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC(C)C3C)c(=O)c2c1,4.8,Inactive,IC50,Leishmania donovani,L_donovani,O=C(NC1CCCCC1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c1=O,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL3431389,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC3)c(=O)c2c1,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC3)c(=O)c2c1,4.45,Inactive,IC50,Leishmania donovani,L_donovani,O=C(NC1CCCC1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c1=O,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL1566898,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCCC3)c(=O)c2c1,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCCC3)c(=O)c2c1,4.4,Inactive,IC50,Leishmania donovani,L_donovani,O=C(NC1CCCCC1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c1=O,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL1354075,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc([N+](=O)[O-])s3)cc2)n1,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc([N+](=O)[O-])s3)cc2)n1,5.15,Active,IC50,Leishmania donovani,L_donovani,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cccs1,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL212314,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(Br)cc3Cl)s2)cs1,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(Br)cc3Cl)s2)cs1,4.18,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccc(-c2cscn2)s1,CHEMBL853376,Antileishmanial activity against Leishmania donovani axenic amastigotes
CHEMBL474900,Cc1nc(-c2ccccn2)nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1Cl,Cc1nc(-c2ccccn2)nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1Cl,4.26,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCN(c2ccnc(-c3ccccn3)n2)CC1,CHEMBL1030594,Antileishmanial activity against Leishmania donovani
CHEMBL3358114,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,5.62,Active,EC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1cn[nH]c1)c1ccc(CCCC2CCNCC2)cc1,CHEMBL5634219,Antileishmanial activity against Leishmania donovani MHOM/ET/67/HU3 axenic amastigotes
CHEMBL3358111,Cc1nn(C)c(C)c1N(C)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,Cc1nn(C)c(C)c1N(C)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,5.15,Active,EC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1cn[nH]c1)c1ccc(CCCC2CCNCC2)cc1,CHEMBL5634219,Antileishmanial activity against Leishmania donovani MHOM/ET/67/HU3 axenic amastigotes
CHEMBL3357688,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCN(C)CC3)c2)cc1Cl,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCN(C)CC3)c2)cc1Cl,6.82,Active,EC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1cn[nH]c1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,CHEMBL5634216,Antileishmanial activity against Leishmania donovani amastigotes
CHEMBL1230468,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,4.9,Inactive,EC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1cn[nH]c1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,CHEMBL5634216,Antileishmanial activity against Leishmania donovani amastigotes
CHEMBL3972100,Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,4.34,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cn[nH]c1,CHEMBL5634231,Antileishmanial activity against Leishmania donovani promastigote assessed as reduction in parasite growth measured after 72 hrs
CHEMBL5641741,Cc1onc(-c2ccccc2)c1CNS(=O)(=O)c1cnn(-c2ccccc2)c1C,Cc1onc(-c2ccccc2)c1CNS(=O)(=O)c1cnn(-c2ccccc2)c1C,4.8,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCc1conc1-c1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5634231,Antileishmanial activity against Leishmania donovani promastigote assessed as reduction in parasite growth measured after 72 hrs
CHEMBL2105542,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,4.98,Inactive,IC50,Leishmania donovani,L_donovani,O=C1NCCN1c1ncc[nH]1,CHEMBL3392942,"DNDI: Leish (axenic) in Vitro, 72 hour"
CHEMBL2322505,Cn1c2ccccc2c(=NCCCNS(=O)(=O)c2ccccc2)c2c3ccccc3[nH]c21,Cn1c2nc3ccccc3c-2c(NCCCNS(=O)(=O)c2ccccc2)c2ccccc21,4.24,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCN=c1c2ccccc2[nH]c2[nH]c3ccccc3c12)c1ccccc1,CHEMBL2327107,Antiparasitic activity against Leishmania donovani MHOM/ET/67/L82 axenic amastigotes after 70 hrs by by Alamar blue assay
CHEMBL2070693,Cn1ccnc1S(=O)(=O)NCCCn1cnc([N+](=O)[O-])n1,Cn1ccnc1S(=O)(=O)NCCCn1cnc([N+](=O)[O-])n1,3.6513641865719557,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ncc[nH]1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL3431424,N#Cc1ccc(S(=O)(=O)N2CCN(Cc3cccc(-c4ccncc4)c3)CC2)cc1,N#Cc1ccc(S(=O)(=O)N2CCN(Cc3cccc(-c4ccncc4)c3)CC2)cc1,5.9,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCN(Cc2cccc(-c3ccncc3)c2)CC1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL3430947,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CNC(=O)c2ccc3c(c2)OCO3)CC1,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CNC(=O)c2ccc3c(c2)OCO3)CC1,5.8,Active,IC50,Leishmania donovani,L_donovani,O=C(NCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc2c(c1)OCO2,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL521092,NS(=O)(=O)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)ccc1Cl,NS(=O)(=O)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)ccc1Cl,4.42,Inactive,IC50,Leishmania donovani,L_donovani,O=C(N/N=C/c1ccco1)c1ccccc1,CHEMBL1022782,Antileishmanial activity against Leishmania donovani promastigotes after 48 hrs by alamar blue assay
CHEMBL524177,NS(=O)(=O)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)ccc1Cl,NS(=O)(=O)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)ccc1Cl,5.09,Active,IC50,Leishmania donovani,L_donovani,O=C(N/N=C/c1cccs1)c1ccccc1,CHEMBL1022782,Antileishmanial activity against Leishmania donovani promastigotes after 48 hrs by alamar blue assay
CHEMBL81762,NS(=O)(=O)c1cc([N+](=O)[O-])c(N2CCCC2)c([N+](=O)[O-])c1,NS(=O)(=O)c1cc([N+](=O)[O-])c(N2CCCC2)c([N+](=O)[O-])c1,4.01,Inactive,IC50,Leishmania donovani,L_donovani,c1ccc(N2CCCC2)cc1,CHEMBL712526,Inhibitory activity against Leishmania donovani promastigotes
CHEMBL3431388,NS(=O)(=O)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])s2)cc1,NS(=O)(=O)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])s2)cc1,4.55,Inactive,IC50,Leishmania donovani,L_donovani,O=C(NCc1ccccc1)c1cccs1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL4482933,NS(=O)(=O)c1ccc(C[Te]c2ccc3ccccc3c2)cc1,NS(=O)(=O)c1ccc(C[Te]c2ccc3ccccc3c2)cc1,5.83,Active,IC50,Leishmania donovani,L_donovani,c1ccc(C[Te]c2ccc3ccccc3c2)cc1,CHEMBL4345530,Antileishmanial activity against Leishmania donovani axenic amastigotes assessed as reduction in parasite growth measured after 24 hrs by propidium iodide staining based flow cytometric method
CHEMBL4436859,NS(=O)(=O)c1ccc(C[Te]c2ccccc2)cc1,NS(=O)(=O)c1ccc(C[Te]c2ccccc2)cc1,6.25,Active,IC50,Leishmania donovani,L_donovani,c1ccc(C[Te]c2ccccc2)cc1,CHEMBL4345530,Antileishmanial activity against Leishmania donovani axenic amastigotes assessed as reduction in parasite growth measured after 24 hrs by propidium iodide staining based flow cytometric method
CHEMBL3431431,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.05,Active,IC50,Leishmania donovani,L_donovani,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL11886,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,4.98,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1nc2ccccc2[nH]1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL11875,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3o2)cc1,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3o2)cc1,5.19,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1nc2ccccc2o1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,3.9011141057476784,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ncccn1)c1ccccc1,CHEMBL3392942,"DNDI: Leish (axenic) in Vitro, 72 hour"
CHEMBL11624,Nc1n[nH]c(NS(=O)(=O)c2ccccc2)n1,Nc1n[nH]c(NS(=O)(=O)c2ccccc2)n1,5.7,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ncn[nH]1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL3431367,O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1)NCc1ccc(F)c(F)c1,O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1)NCc1ccc(F)c(F)c1,4.7,Inactive,IC50,Leishmania donovani,L_donovani,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCc1ccccc1,CHEMBL3431453,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: THP-1 Host Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: THP-1 cell count were reported for each well."
CHEMBL3431356,O=C(CN1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1)Nc1ccc(Oc2ccccc2)cc1,O=C(CN1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1)Nc1ccc(Oc2ccccc2)cc1,5.4,Active,IC50,Leishmania donovani,L_donovani,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccc(Oc2ccccc2)cc1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL3431392,O=C(NC1CCN(C2Cc3ccc(NS(=O)(=O)c4cc(F)cc(F)c4)cc3C2)CC1)C1CC1,O=C(NC1CCN(C2Cc3ccc(NS(=O)(=O)c4cc(F)cc(F)c4)cc3C2)CC1)C1CC1,4.9,Inactive,IC50,Leishmania donovani,L_donovani,O=C(NC1CCN(C2Cc3ccc(NS(=O)(=O)c4ccccc4)cc3C2)CC1)C1CC1,CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm."
CHEMBL3431009,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc([N+](=O)[O-])s1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc([N+](=O)[O-])s1,5.8,Active,IC50,Leishmania donovani,L_donovani,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccs1,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL222709,O=C(Nc1cccc(O)c1)c1cccc(S(=O)(=O)Nc2cccc(O)c2)c1,O=C(Nc1cccc(O)c1)c1cccc(S(=O)(=O)Nc2cccc(O)c2)c1,6.52,Active,IC50,Leishmania donovani,L_donovani,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,CHEMBL919609,Antileishmanial activity against Leishmania donovani promastigotes after 72 hrs by Alamar blue assay
